iso,country,indicator,nutrients,time,unit,value,datetime
UKR,Ukraine,Balance per hectare,Phosphorus,2000,Kilograms,2.571,2000-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2001,Kilograms,0.723,2001-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2002,Kilograms,0.727,2002-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2003,Kilograms,1.551,2003-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2004,Kilograms,-0.252,2004-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2005,Kilograms,-0.404,2005-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2006,Kilograms,0.602,2006-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2007,Kilograms,1.322,2007-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2008,Kilograms,-1.469,2008-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2009,Kilograms,-0.608,2009-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2010,Kilograms,0.065,2010-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2011,Kilograms,-1.289,2011-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2012,Kilograms,0.257,2012-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2013,Kilograms,-1.624,2013-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2014,Kilograms,-1.878,2014-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2015,Kilograms,-2.062,2015-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2016,Kilograms,-2.191,2016-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2017,Kilograms,-1.13,2017-01-01
UKR,Ukraine,Balance per hectare,Phosphorus,2018,Kilograms,-1.1,2018-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1990,Tonnes,4228804.236,1990-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1991,Tonnes,4169346.5,1991-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1992,Tonnes,4249085.073,1992-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1993,Tonnes,4189425.225,1993-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1994,Tonnes,4359189.864,1994-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1995,Tonnes,4364690.257,1995-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1996,Tonnes,4477214.733,1996-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1997,Tonnes,4433325.551,1997-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1998,Tonnes,4351807.948,1998-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,1999,Tonnes,4497439.098,1999-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2000,Tonnes,4537705.493,2000-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2001,Tonnes,4736514.478,2001-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2002,Tonnes,4876786.034,2002-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2003,Tonnes,5229071.769,2003-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2004,Tonnes,5563210.038,2004-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2005,Tonnes,5454581.318,2005-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2006,Tonnes,5783241.538,2006-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2007,Tonnes,6027376.151,2007-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2008,Tonnes,5688034.087,2008-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2009,Tonnes,5541077.91,2009-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2010,Tonnes,5637810.572,2010-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2011,Tonnes,5721044.288,2011-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2012,Tonnes,5619218.728,2012-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2013,Tonnes,5830675.136,2013-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2014,Tonnes,5894456.566,2014-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2015,Tonnes,5651854.642,2015-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2016,Tonnes,6093255.158,2016-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2017,Tonnes,5990230.126,2017-01-01
ARG,Argentina,Nutrient inputs,Nitrogen,2018,Tonnes,6140836.616,2018-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1990,Tonnes,871537.149,1990-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1991,Tonnes,863418.116,1991-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1992,Tonnes,884157.449,1992-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1993,Tonnes,878296.928,1993-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1994,Tonnes,906375.436,1994-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1995,Tonnes,908314.3,1995-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1996,Tonnes,938047.394,1996-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1997,Tonnes,924552.269,1997-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1998,Tonnes,910652.914,1998-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,1999,Tonnes,932355.928,1999-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2000,Tonnes,917126.158,2000-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2001,Tonnes,918688.816,2001-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2002,Tonnes,952247.238,2002-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2003,Tonnes,1045700.251,2003-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2004,Tonnes,1123738.219,2004-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2005,Tonnes,1103136.92,2005-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2006,Tonnes,1138020.946,2006-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2007,Tonnes,1223511.374,2007-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2008,Tonnes,1118357.97,2008-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2009,Tonnes,1066794.734,2009-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2010,Tonnes,1065271.911,2010-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2011,Tonnes,1097742.656,2011-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2012,Tonnes,1077530.182,2012-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2013,Tonnes,1094067.324,2013-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2014,Tonnes,1097435.406,2014-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2015,Tonnes,1023156.496,2015-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2016,Tonnes,1176847.998,2016-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2017,Tonnes,1134073.494,2017-01-01
ARG,Argentina,Nutrient inputs,Phosphorus,2018,Tonnes,1162252.455,2018-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1990,Tonnes,3942452.451,1990-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1991,Tonnes,4003879.097,1991-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1992,Tonnes,4034580.883,1992-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1993,Tonnes,3981439.745,1993-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1994,Tonnes,4030894.186,1994-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1995,Tonnes,4163609.616,1995-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1996,Tonnes,4148940.819,1996-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1997,Tonnes,4278675.993,1997-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1998,Tonnes,4708478.326,1998-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,1999,Tonnes,4647747.594,1999-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2000,Tonnes,4713084.686,2000-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2001,Tonnes,4973848.604,2001-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2002,Tonnes,5080012.8,2002-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2003,Tonnes,5236689.982,2003-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2004,Tonnes,5138791.274,2004-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2005,Tonnes,5589673.872,2005-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2006,Tonnes,5543419.617,2006-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2007,Tonnes,6036375.923,2007-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2008,Tonnes,6042383.013,2008-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2009,Tonnes,4958109.395,2009-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2010,Tonnes,6178253.219,2010-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2011,Tonnes,6256444.792,2011-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2012,Tonnes,5755947.393,2012-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2013,Tonnes,6194572.547,2013-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2014,Tonnes,6445281.639,2014-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2015,Tonnes,6863962.786,2015-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2016,Tonnes,6768306.123,2016-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2017,Tonnes,6841968.278,2017-01-01
ARG,Argentina,Nutrient outputs,Nitrogen,2018,Tonnes,5944021.474,2018-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1990,Tonnes,553810.593,1990-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1991,Tonnes,564717.79,1991-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1992,Tonnes,570410.458,1992-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1993,Tonnes,561825.875,1993-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1994,Tonnes,569711.659,1994-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1995,Tonnes,593344.059,1995-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1996,Tonnes,589593.31,1996-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1997,Tonnes,618049.794,1997-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1998,Tonnes,670321.047,1998-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,1999,Tonnes,653794.226,1999-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2000,Tonnes,664183.749,2000-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2001,Tonnes,687178.692,2001-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2002,Tonnes,695755.571,2002-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2003,Tonnes,709423.445,2003-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2004,Tonnes,701556.266,2004-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2005,Tonnes,761970.066,2005-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2006,Tonnes,745818.744,2006-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2007,Tonnes,811544.322,2007-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2008,Tonnes,817770.95,2008-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2009,Tonnes,672375.043,2009-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2010,Tonnes,820697.079,2010-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2011,Tonnes,848393.236,2011-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2012,Tonnes,786975.94,2012-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2013,Tonnes,839327.406,2013-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2014,Tonnes,869048.739,2014-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2015,Tonnes,915599.468,2015-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2016,Tonnes,910130.193,2016-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2017,Tonnes,935814.569,2017-01-01
ARG,Argentina,Nutrient outputs,Phosphorus,2018,Tonnes,830490.433,2018-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1990,Tonnes,286351.785,1990-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1991,Tonnes,165467.402,1991-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1992,Tonnes,214504.19,1992-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1993,Tonnes,207985.48,1993-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1994,Tonnes,328295.678,1994-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1995,Tonnes,201080.641,1995-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1996,Tonnes,328273.914,1996-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1997,Tonnes,154649.558,1997-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1998,Tonnes,-356670.378,1998-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,1999,Tonnes,-150308.496,1999-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2000,Tonnes,-175379.193,2000-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2001,Tonnes,-237334.127,2001-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2002,Tonnes,-203226.766,2002-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2003,Tonnes,-7618.213,2003-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2004,Tonnes,424418.765,2004-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2005,Tonnes,-135092.554,2005-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,239821.922,2006-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,-8999.773,2007-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,-354348.926,2008-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,582968.515,2009-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,-540442.647,2010-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,-535400.504,2011-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,-136728.665,2012-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,-363897.412,2013-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,-550825.073,2014-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,-1212108.144,2015-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2016,Tonnes,-675050.965,2016-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2017,Tonnes,-851738.151,2017-01-01
ARG,Argentina,Balance (inputs minus outputs),Nitrogen,2018,Tonnes,196815.142,2018-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1990,Tonnes,317726.557,1990-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1991,Tonnes,298700.326,1991-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1992,Tonnes,313746.991,1992-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1993,Tonnes,316471.053,1993-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1994,Tonnes,336663.778,1994-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1995,Tonnes,314970.241,1995-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1996,Tonnes,348454.084,1996-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1997,Tonnes,306502.475,1997-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1998,Tonnes,240331.867,1998-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,1999,Tonnes,278561.702,1999-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2000,Tonnes,252942.41,2000-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2001,Tonnes,231510.124,2001-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2002,Tonnes,256491.667,2002-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2003,Tonnes,336276.807,2003-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,422181.954,2004-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,341166.853,2005-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,392202.202,2006-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,411967.052,2007-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,300587.02,2008-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,394419.691,2009-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,244574.832,2010-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,249349.42,2011-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,290554.242,2012-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,254739.918,2013-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,228386.668,2014-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,107557.028,2015-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2016,Tonnes,266717.805,2016-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2017,Tonnes,198258.926,2017-01-01
ARG,Argentina,Balance (inputs minus outputs),Phosphorus,2018,Tonnes,331762.022,2018-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1990,Kilograms,2.245,1990-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1991,Kilograms,1.296,1991-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1992,Kilograms,1.679,1992-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1993,Kilograms,1.627,1993-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1994,Kilograms,2.566,1994-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1995,Kilograms,1.57,1995-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1996,Kilograms,2.562,1996-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1997,Kilograms,1.206,1997-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1998,Kilograms,-2.779,1998-01-01
ARG,Argentina,Balance per hectare,Nitrogen,1999,Kilograms,-1.171,1999-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2000,Kilograms,-1.365,2000-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2001,Kilograms,-1.845,2001-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2002,Kilograms,-1.579,2002-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2003,Kilograms,-0.058,2003-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2004,Kilograms,3.159,2004-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2005,Kilograms,-0.98,2005-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2006,Kilograms,1.7,2006-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2007,Kilograms,-0.062,2007-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2008,Kilograms,-2.456,2008-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2009,Kilograms,4.054,2009-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2010,Kilograms,-3.664,2010-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2011,Kilograms,-3.611,2011-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2012,Kilograms,-0.916,2012-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2013,Kilograms,-2.439,2013-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2014,Kilograms,-3.704,2014-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2015,Kilograms,-8.151,2015-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2016,Kilograms,-4.54,2016-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2017,Kilograms,-5.728,2017-01-01
ARG,Argentina,Balance per hectare,Nitrogen,2018,Kilograms,1.323,2018-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1990,Kilograms,2.491,1990-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1991,Kilograms,2.34,1991-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1992,Kilograms,2.456,1992-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1993,Kilograms,2.475,1993-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1994,Kilograms,2.631,1994-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1995,Kilograms,2.46,1995-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1996,Kilograms,2.719,1996-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1997,Kilograms,2.39,1997-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1998,Kilograms,1.873,1998-01-01
ARG,Argentina,Balance per hectare,Phosphorus,1999,Kilograms,2.169,1999-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2000,Kilograms,1.968,2000-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2001,Kilograms,1.8,2001-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2002,Kilograms,1.993,2002-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2003,Kilograms,2.569,2003-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2004,Kilograms,3.143,2004-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2005,Kilograms,2.476,2005-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2006,Kilograms,2.78,2006-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2007,Kilograms,2.86,2007-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2008,Kilograms,2.084,2008-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2009,Kilograms,2.743,2009-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2010,Kilograms,1.658,2010-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2011,Kilograms,1.682,2011-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2012,Kilograms,1.947,2012-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2013,Kilograms,1.707,2013-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2014,Kilograms,1.536,2014-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2015,Kilograms,0.723,2015-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2016,Kilograms,1.794,2016-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2017,Kilograms,1.333,2017-01-01
ARG,Argentina,Balance per hectare,Phosphorus,2018,Kilograms,2.23,2018-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1990,Tonnes,11718495.377,1990-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1991,Tonnes,11873749.959,1991-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1992,Tonnes,11942424.743,1992-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1993,Tonnes,12172113.008,1993-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1994,Tonnes,12686883.407,1994-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1995,Tonnes,12738204.61,1995-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1996,Tonnes,12287270.615,1996-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1997,Tonnes,12766449.206,1997-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1998,Tonnes,13041024.696,1998-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,1999,Tonnes,13317811.631,1999-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2000,Tonnes,13980497.154,2000-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2001,Tonnes,13986786.822,2001-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2002,Tonnes,14741344.766,2002-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2003,Tonnes,15985027.534,2003-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2004,Tonnes,16698974.313,2004-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2005,Tonnes,16806495.285,2005-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2006,Tonnes,16716889.247,2006-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2007,Tonnes,16847703.457,2007-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2008,Tonnes,16833105.244,2008-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2009,Tonnes,17118404.385,2009-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2010,Tonnes,17721854.058,2010-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2011,Tonnes,18478972.57,2011-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2012,Tonnes,18468796.283,2012-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2013,Tonnes,19023167.044,2013-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2014,Tonnes,19553940.829,2014-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2015,Tonnes,19546342.066,2015-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2016,Tonnes,20600672.968,2016-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2017,Tonnes,20653951.53,2017-01-01
BRA,Brazil,Nutrient inputs,Nitrogen,2018,Tonnes,20631798.513,2018-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1990,Tonnes,2882278.634,1990-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1991,Tonnes,2998077.391,1991-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1992,Tonnes,3073038.195,1992-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1993,Tonnes,3202408.343,1993-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1994,Tonnes,3381669.917,1994-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1995,Tonnes,3277301.943,1995-01-01
BRA,Brazil,Nutrient inputs,Phosphorus,1996,Tonnes,3250530.935,1996-01-01
